,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded,Is_On_Coast,GDP,Avg_rent,Avg price,Bedrooms_per_area
4494,20293165,321000,3,137,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.021897810218978103
4495,20293164,345000,4,141,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.028368794326241134
4496,20293163,285000,3,112,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.026785714285714284
4497,20293162,318000,3,140,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.02142857142857143
4498,20293161,333000,3,141,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.02127659574468085
4499,20293160,321000,3,137,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.021897810218978103
4500,20293159,301000,3,112,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.026785714285714284
4501,20293158,340000,3,149,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.020134228187919462
4502,20293157,311000,3,137,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.021897810218978103
4503,20293156,333000,3,130,1,0,0,2,3,417,1,0,1,1,0,36940,759.0,1618,0.023076923076923078
4504,20293155,565000,2,130,1,0,0,2,2,234,0,3,6,2,0,90459,1205.0,3323,0.015384615384615385
4505,20293154,320000,5,130,0,0,0,2,2,719,0,3,6,2,0,90459,1205.0,3323,0.038461538461538464
4506,20293152,235000,1,60,1,1,0,2,3,743,0,3,6,2,0,90459,1205.0,3323,0.016666666666666666
4507,20293151,298000,2,65,1,0,0,2,3,234,0,3,6,2,0,90459,1205.0,3323,0.03076923076923077
4508,20293149,198000,1,45,1,1,0,1,3,368,0,3,6,2,0,90459,1205.0,3323,0.022222222222222223
4509,20293147,350000,3,139,1,0,0,2,2,719,0,3,6,2,0,90459,1205.0,3323,0.02158273381294964
4510,20293146,47000,1,17,0,0,0,1,2,492,0,3,1,1,0,36940,759.0,1618,0.058823529411764705
4511,20293139,65000,1,67,0,0,0,1,2,365,1,0,1,1,0,36940,759.0,1618,0.014925373134328358
4512,20293138,239000,3,95,0,1,0,2,0,234,0,3,6,2,0,90459,1205.0,3323,0.031578947368421054
4513,20293135,339000,2,90,0,1,0,2,4,234,0,3,6,2,0,90459,1205.0,3323,0.022222222222222223
4514,20293132,880000,2,57,1,1,0,6,2,535,0,3,5,0,0,52323,950.0,2888,0.03508771929824561
4515,20293131,339000,2,90,0,1,0,2,4,234,0,7,6,2,0,90459,1205.0,3323,0.022222222222222223
4516,20293129,219000,3,110,1,1,1,1,2,196,1,0,10,1,0,34715,759.0,1949,0.02727272727272727
4517,20293128,549000,4,267,0,1,0,1,3,577,1,0,3,0,0,98189,1000.0,2577,0.0149812734082397
4518,20293127,179000,3,123,0,1,0,3,2,370,1,0,1,1,0,36940,759.0,1618,0.024390243902439025
4519,20293125,130000,4,115,1,0,0,1,2,96,1,0,1,1,0,36940,759.0,1618,0.034782608695652174
4520,20293124,70000,2,120,0,0,0,4,2,268,1,0,1,1,0,36940,759.0,1618,0.016666666666666666
4521,20293122,150000,4,135,1,1,0,4,4,76,1,0,1,1,0,36940,759.0,1618,0.02962962962962963
4522,20293121,350000,4,130,1,1,0,1,4,182,1,0,1,1,0,36940,759.0,1618,0.03076923076923077
4523,20293119,180000,2,123,1,0,0,2,2,690,1,0,1,1,0,36940,759.0,1618,0.016260162601626018
4524,20293117,115300,0,26,0,0,0,2,4,536,0,5,6,2,0,90459,1205.0,3323,0.0
4525,20293114,289000,3,107,1,1,0,1,3,2,0,3,4,0,0,31766,,2193,0.028037383177570093
4526,20293106,270000,2,80,0,0,0,6,2,234,0,3,6,2,0,90459,1205.0,3323,0.025
4527,20293090,343000,2,127,0,1,0,1,0,16,0,3,0,0,0,62123,950.0,2546,0.015748031496062992
4528,20293076,100000,2,85,1,1,1,5,3,690,1,0,1,1,0,36940,759.0,1618,0.023529411764705882
4529,20293072,110000,4,85,1,1,1,4,2,182,1,0,1,1,0,36940,759.0,1618,0.047058823529411764
4530,20293070,210000,4,200,0,1,0,3,4,438,1,0,1,1,0,36940,759.0,1618,0.02
4531,20293069,795000,5,556,0,0,0,1,2,122,1,0,4,0,0,31766,,2193,0.008992805755395683
4532,20293068,110000,3,140,0,0,0,4,4,113,1,0,1,1,0,36940,759.0,1618,0.02142857142857143
4533,20293062,985000,3,135,0,1,0,1,0,538,0,8,5,0,1,52323,950.0,2888,0.022222222222222223
4534,20293060,275000,3,134,0,0,1,3,3,623,1,0,5,0,0,52323,950.0,2888,0.022388059701492536
4535,20293055,245000,2,89,0,0,0,2,3,145,1,0,3,0,0,98189,1000.0,2577,0.02247191011235955
4536,20293054,247500,3,157,0,1,0,1,3,177,1,0,5,0,0,52323,950.0,2888,0.01910828025477707
4537,20293053,315000,3,166,0,0,0,2,3,138,1,0,5,0,0,52323,950.0,2888,0.018072289156626505
4538,20293052,199000,3,109,0,1,0,1,3,779,1,0,5,0,0,52323,950.0,2888,0.027522935779816515
4539,20293051,395000,7,123,0,1,1,3,2,177,1,0,5,0,0,52323,950.0,2888,0.056910569105691054
4540,20293050,485000,5,123,0,1,0,3,2,177,1,9,5,0,0,52323,950.0,2888,0.04065040650406504
4541,20293049,344000,3,214,0,0,0,3,2,804,1,0,5,0,0,52323,950.0,2888,0.014018691588785047
4542,20293048,199000,3,140,0,1,0,1,3,429,1,0,5,0,0,52323,950.0,2888,0.02142857142857143
4543,20293047,148000,3,123,0,1,0,1,2,285,1,0,5,0,0,52323,950.0,2888,0.024390243902439025
4544,20293046,449000,3,100,0,1,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.03
4545,20293045,219000,2,86,0,1,0,3,0,544,0,3,5,0,0,52323,950.0,2888,0.023255813953488372
4546,20293042,149000,4,153,0,0,0,2,0,544,0,3,5,0,0,52323,950.0,2888,0.026143790849673203
4547,20293041,385000,4,153,0,0,0,2,0,544,0,3,5,0,0,52323,950.0,2888,0.026143790849673203
4548,20293040,245000,2,90,0,0,0,1,1,544,1,0,5,0,0,52323,950.0,2888,0.022222222222222223
4549,20293039,255000,3,147,0,1,0,3,2,429,1,0,5,0,0,52323,950.0,2888,0.02040816326530612
4550,20293038,109000,2,129,0,0,0,3,2,804,0,3,5,0,0,52323,950.0,2888,0.015503875968992248
4551,20293037,170000,3,123,0,1,0,2,0,429,0,3,5,0,0,52323,950.0,2888,0.024390243902439025
4552,20293035,340000,0,123,0,1,0,2,0,429,0,3,5,0,0,52323,950.0,2888,0.0
4553,20293032,189000,3,123,0,0,0,1,3,177,1,0,5,0,0,52323,950.0,2888,0.024390243902439025
4554,20293030,535000,3,405,0,1,0,3,3,177,1,0,5,0,0,52323,950.0,2888,0.007407407407407408
4555,20293029,299000,2,221,0,1,0,1,4,138,1,0,5,0,0,52323,950.0,2888,0.00904977375565611
4556,20293027,375000,3,142,0,1,0,3,2,134,1,0,5,0,0,52323,950.0,2888,0.02112676056338028
4557,20293026,395000,4,170,0,0,0,2,3,544,1,0,5,0,0,52323,950.0,2888,0.023529411764705882
4558,20293025,245000,3,200,0,1,0,1,2,548,1,0,5,0,0,52323,950.0,2888,0.015
4559,20293022,450000,3,332,0,1,0,3,2,165,1,9,5,0,0,52323,950.0,2888,0.009036144578313253
4560,20293019,289000,3,175,0,1,0,3,2,556,1,0,5,0,0,52323,950.0,2888,0.017142857142857144
4561,20293003,375000,3,184,0,0,0,3,2,177,1,0,5,0,0,52323,950.0,2888,0.016304347826086956
4562,20292994,485000,4,337,0,1,0,3,4,429,1,0,5,0,0,52323,950.0,2888,0.011869436201780416
4563,20292989,430000,3,141,0,1,0,2,0,649,0,3,0,0,0,62123,950.0,2546,0.02127659574468085
4564,20292977,175000,1,67,1,0,0,1,2,391,0,3,6,2,0,90459,1205.0,3323,0.014925373134328358
4565,20292971,457000,5,246,0,1,0,3,2,784,1,0,3,0,0,98189,1000.0,2577,0.02032520325203252
4566,20292970,413000,4,123,0,1,0,3,2,784,1,0,3,0,0,98189,1000.0,2577,0.032520325203252036
4567,20292968,249000,2,81,1,1,0,1,0,32,0,3,6,2,0,90459,1205.0,3323,0.024691358024691357
4568,20292965,749000,5,337,0,1,0,3,4,52,1,1,3,0,0,98189,1000.0,2577,0.01483679525222552
4569,20292964,288500,3,150,0,0,0,1,3,557,1,0,5,0,0,52323,950.0,2888,0.02
4570,20292963,287500,3,150,0,0,0,1,3,557,1,0,5,0,0,52323,950.0,2888,0.02
4571,20292962,299000,2,91,0,1,0,3,0,14,0,6,5,0,0,52323,950.0,2888,0.02197802197802198
4572,20292958,165000,3,123,0,1,1,2,3,382,1,0,1,1,0,36940,759.0,1618,0.024390243902439025
4573,20292774,125000,0,38,0,1,0,2,2,180,0,5,5,0,1,52323,950.0,2888,0.0
4574,20292700,295000,3,106,1,1,1,5,2,219,0,3,9,1,0,21155,1013.0,2729,0.02830188679245283
4575,20292635,239000,3,188,1,1,1,4,2,297,1,0,0,0,0,62123,950.0,2546,0.015957446808510637
4576,20292495,159000,1,70,1,0,0,1,2,771,0,3,3,0,0,98189,1000.0,2577,0.014285714285714285
4577,20292369,359000,4,140,1,1,0,1,2,210,1,0,2,0,0,51731,1013.0,2841,0.02857142857142857
4578,20292343,462000,3,124,1,1,0,3,2,368,0,8,6,2,0,90459,1205.0,3323,0.024193548387096774
4579,20292342,269000,2,124,0,0,0,2,2,609,1,0,3,0,0,98189,1000.0,2577,0.016129032258064516
4580,20292339,649000,4,330,1,1,0,1,4,614,1,1,2,0,0,51731,1013.0,2841,0.012121212121212121
4581,20292336,315000,3,123,1,1,0,1,2,180,0,6,5,0,1,52323,950.0,2888,0.024390243902439025
4582,20292334,620000,2,127,1,1,0,3,2,80,0,8,5,0,0,52323,950.0,2888,0.015748031496062992
4583,20292333,273000,3,181,1,1,0,1,2,546,1,0,5,0,0,52323,950.0,2888,0.016574585635359115
4584,20292331,250000,1,60,1,1,0,1,2,619,0,3,5,0,1,52323,950.0,2888,0.016666666666666666
4585,20292319,197000,1,71,1,1,0,3,0,665,0,3,5,0,0,52323,950.0,2888,0.014084507042253521
4586,20292318,540000,4,300,1,1,1,4,2,735,0,10,6,2,0,90459,1205.0,3323,0.013333333333333334
4587,20292317,250000,6,340,1,0,1,1,2,282,1,0,1,1,0,36940,759.0,1618,0.01764705882352941
4588,20292316,165000,2,78,1,1,0,3,2,254,0,3,1,1,0,36940,759.0,1618,0.02564102564102564
4589,20292314,365000,2,132,1,1,0,3,4,573,1,0,2,0,0,51731,1013.0,2841,0.015151515151515152
4590,20292311,950000,3,205,1,1,0,3,4,761,1,4,6,2,0,90459,1205.0,3323,0.014634146341463415
4591,20292309,275000,2,97,1,1,0,3,2,636,0,3,3,0,0,98189,1000.0,2577,0.020618556701030927
4592,20292306,475000,3,129,1,1,0,3,2,368,0,3,6,2,0,90459,1205.0,3323,0.023255813953488372
4593,20292287,224000,3,117,1,0,0,4,0,677,1,0,4,0,0,31766,,2193,0.02564102564102564
4594,20292286,225000,3,160,1,0,0,4,0,83,1,0,2,0,0,51731,1013.0,2841,0.01875
4595,20292233,225000,2,123,1,0,0,1,0,663,0,3,5,0,1,52323,950.0,2888,0.016260162601626018
4596,20292224,595000,2,87,0,0,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.022988505747126436
4597,20292221,379000,3,133,1,1,1,4,2,479,1,0,2,0,0,51731,1013.0,2841,0.022556390977443608
4598,20292218,848000,4,251,1,1,1,1,3,636,1,2,3,0,0,98189,1000.0,2577,0.01593625498007968
4599,20292217,485000,3,156,1,1,1,3,2,541,1,0,3,0,0,98189,1000.0,2577,0.019230769230769232
4600,20292216,725000,4,251,1,1,1,1,3,636,1,4,3,0,0,98189,1000.0,2577,0.01593625498007968
4601,20292214,839000,4,350,0,1,1,1,0,723,1,0,3,0,0,98189,1000.0,2577,0.011428571428571429
4602,20292213,565000,4,259,1,1,0,1,4,166,1,0,0,0,0,62123,950.0,2546,0.015444015444015444
4603,20292212,175000,0,24,1,0,0,3,0,364,0,5,6,2,0,90459,1205.0,3323,0.0
4604,20292211,190000,0,33,1,1,0,1,0,234,0,5,6,2,0,90459,1205.0,3323,0.0
4605,20292210,199000,0,35,1,0,0,3,0,364,0,5,6,2,0,90459,1205.0,3323,0.0
4606,20292209,199000,0,35,1,0,0,3,0,364,0,5,6,2,0,90459,1205.0,3323,0.0
4607,20292205,218000,3,160,1,0,0,4,3,649,1,0,0,0,0,62123,950.0,2546,0.01875
4608,20292204,380000,2,108,0,1,0,3,1,291,0,3,5,0,1,52323,950.0,2888,0.018518518518518517
4609,20292184,215000,3,143,0,0,0,4,0,232,1,0,5,0,0,52323,950.0,2888,0.02097902097902098
4610,20292180,335000,3,150,0,1,0,1,0,556,1,0,5,0,0,52323,950.0,2888,0.02
4611,20292174,369000,5,200,1,1,1,3,3,558,1,0,1,1,0,36940,759.0,1618,0.025
4612,20292172,383900,2,157,0,1,0,3,3,527,1,0,0,0,0,62123,950.0,2546,0.012738853503184714
4613,20292171,189000,3,160,0,0,0,2,2,302,1,0,5,0,0,52323,950.0,2888,0.01875
4614,20292170,429000,4,182,0,1,0,3,3,400,1,0,0,0,0,62123,950.0,2546,0.02197802197802198
4615,20292169,148000,1,33,0,1,0,3,2,400,0,3,0,0,0,62123,950.0,2546,0.030303030303030304
4616,20292168,429000,4,182,0,1,0,3,3,727,1,0,0,0,0,62123,950.0,2546,0.02197802197802198
4617,20292132,249000,3,138,0,1,1,4,3,620,1,0,10,1,0,34715,759.0,1949,0.021739130434782608
4618,20292122,249000,13,750,0,1,0,4,4,79,1,0,8,1,0,14697,759.0,2084,0.017333333333333333
4619,20292119,329000,3,146,0,1,0,4,3,213,1,0,7,1,0,7887,759.0,1985,0.02054794520547945
4620,20292116,359000,6,180,1,1,1,1,4,213,0,10,7,1,0,7887,759.0,1985,0.03333333333333333
4621,20292115,260000,3,137,1,1,0,1,2,472,1,0,10,1,0,34715,759.0,1949,0.021897810218978103
4622,20292114,349000,5,129,1,1,1,1,3,768,1,0,10,1,0,34715,759.0,1949,0.03875968992248062
4623,20292113,239000,3,112,0,1,0,5,2,412,1,0,10,1,0,34715,759.0,1949,0.026785714285714284
4624,20292112,239000,2,111,1,1,1,1,3,631,1,0,10,1,0,34715,759.0,1949,0.018018018018018018
4625,20292107,342000,3,150,0,1,0,2,4,768,1,0,10,1,0,34715,759.0,1949,0.02
4626,20292104,665000,2,89,0,0,0,1,0,535,0,3,5,0,0,52323,950.0,2888,0.02247191011235955
4627,20292101,549000,2,72,0,0,0,1,0,535,0,3,5,0,0,52323,950.0,2888,0.027777777777777776
4628,20292098,400000,5,123,1,0,0,1,4,489,1,1,7,1,0,7887,759.0,1985,0.04065040650406504
4629,20292097,179900,3,123,1,1,1,1,2,277,1,0,1,1,0,36940,759.0,1618,0.024390243902439025
4630,20292095,120000,2,57,0,1,1,6,3,196,1,0,10,1,0,34715,759.0,1949,0.03508771929824561
4631,20292090,969000,4,322,1,1,0,1,4,776,1,1,0,0,0,62123,950.0,2546,0.012422360248447204
4632,20292085,969000,4,322,1,1,0,1,4,776,1,1,0,0,0,62123,950.0,2546,0.012422360248447204
4633,20292083,177500,1,59,1,1,0,5,2,368,0,3,6,2,0,90459,1205.0,3323,0.01694915254237288
4634,20292077,405000,1,45,0,0,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.022222222222222223
4635,20292071,475000,4,217,1,1,1,3,4,299,1,0,5,0,0,52323,950.0,2888,0.018433179723502304
4636,20292069,429000,3,195,1,1,0,2,0,326,1,0,3,0,0,98189,1000.0,2577,0.015384615384615385
4637,20292067,318000,2,118,1,0,0,2,0,541,0,10,3,0,0,98189,1000.0,2577,0.01694915254237288
4638,20292066,438000,3,261,1,0,0,4,0,651,1,0,2,0,0,51731,1013.0,2841,0.011494252873563218
4639,20292064,298000,2,93,1,1,0,2,0,695,0,3,3,0,0,98189,1000.0,2577,0.021505376344086023
4640,20292063,375000,3,203,1,1,0,4,0,540,1,0,3,0,0,98189,1000.0,2577,0.014778325123152709
4641,20292062,270000,2,95,1,1,0,2,0,441,0,3,3,0,0,98189,1000.0,2577,0.021052631578947368
4642,20292061,238000,3,140,1,1,0,4,0,441,1,0,3,0,0,98189,1000.0,2577,0.02142857142857143
4643,20292058,349999,3,144,1,1,1,1,4,747,1,0,8,1,0,14697,759.0,2084,0.020833333333333332
4644,20292057,250000,3,92,0,1,0,1,0,145,0,3,3,0,0,98189,1000.0,2577,0.03260869565217391
4645,20292050,460000,3,184,1,1,0,1,0,226,1,1,5,0,1,52323,950.0,2888,0.016304347826086956
4646,20292049,89000,1,42,1,1,0,5,0,291,0,3,5,0,1,52323,950.0,2888,0.023809523809523808
4647,20292039,180000,1,85,0,0,0,1,0,13,0,3,0,0,0,62123,950.0,2546,0.011764705882352941
4648,20291885,230000,3,150,1,0,0,5,2,629,0,3,9,1,0,21155,1013.0,2729,0.02
4649,20291868,255000,2,75,1,1,0,1,2,44,0,3,3,0,0,98189,1000.0,2577,0.02666666666666667
4650,20291856,749990,4,292,1,0,0,5,3,44,0,10,3,0,0,98189,1000.0,2577,0.0136986301369863
4651,20291836,230000,6,190,0,1,1,4,3,412,1,0,10,1,0,34715,759.0,1949,0.031578947368421054
4652,20291832,465000,3,191,0,0,0,2,0,544,1,0,5,0,0,52323,950.0,2888,0.015706806282722512
4653,20291828,359000,2,108,1,0,1,1,0,604,1,0,0,0,0,62123,950.0,2546,0.018518518518518517
4654,20291822,180000,4,111,1,1,0,6,3,472,1,0,10,1,0,34715,759.0,1949,0.036036036036036036
4655,20291820,268500,2,81,1,1,0,6,2,203,0,3,3,0,0,98189,1000.0,2577,0.024691358024691357
4656,20291819,913000,3,112,0,1,0,1,0,535,0,3,5,0,0,52323,950.0,2888,0.026785714285714284
4657,20291808,259000,3,110,1,1,0,5,0,793,0,3,3,0,0,98189,1000.0,2577,0.02727272727272727
4658,20291806,269000,2,78,1,0,0,4,2,743,0,3,6,2,0,90459,1205.0,3323,0.02564102564102564
4659,20291799,169000,1,39,1,1,0,3,2,653,0,5,2,0,0,51731,1013.0,2841,0.02564102564102564
4660,20291797,160000,1,55,1,0,0,1,4,54,0,3,7,1,0,7887,759.0,1985,0.01818181818181818
4661,20291789,380000,3,181,1,1,1,1,3,166,1,0,0,0,0,62123,950.0,2546,0.016574585635359115
4662,20291784,95000,0,253,0,0,0,1,2,96,1,2,1,1,0,36940,759.0,1618,0.0
4663,20291778,220000,3,130,0,0,0,6,0,274,1,0,10,1,0,34715,759.0,1949,0.023076923076923078
4664,20291776,295000,3,157,1,1,0,6,0,787,0,3,2,0,0,51731,1013.0,2841,0.01910828025477707
4665,20291773,400000,4,230,0,1,0,2,0,551,1,0,10,1,0,34715,759.0,1949,0.017391304347826087
4666,20291765,249000,10,397,0,1,0,4,0,551,1,0,10,1,0,34715,759.0,1949,0.02518891687657431
4667,20291759,150000,1,236,0,1,0,7,0,412,1,0,10,1,0,34715,759.0,1949,0.00423728813559322
4668,20291752,225000,3,156,1,1,0,1,3,142,1,0,10,1,0,34715,759.0,1949,0.019230769230769232
4669,20291749,349000,3,124,1,0,1,1,2,636,1,0,3,0,0,98189,1000.0,2577,0.024193548387096774
4670,20291747,289000,2,88,1,1,1,6,2,306,0,3,3,0,0,98189,1000.0,2577,0.022727272727272728
4671,20291746,254000,1,27,1,0,0,1,2,566,0,5,2,0,0,51731,1013.0,2841,0.037037037037037035
4672,20291743,439000,3,125,0,1,0,3,4,586,1,0,4,0,0,31766,,2193,0.024
4673,20291741,239000,2,80,0,1,0,3,4,226,0,3,5,0,1,52323,950.0,2888,0.025
4674,20291740,240000,3,150,1,0,1,5,3,243,1,0,1,1,0,36940,759.0,1618,0.02
4675,20291739,224900,2,85,1,1,1,1,3,486,0,3,10,1,0,34715,759.0,1949,0.023529411764705882
4676,20291738,288000,2,115,1,1,0,3,3,44,0,3,3,0,0,98189,1000.0,2577,0.017391304347826087
4677,20291737,495000,3,244,1,1,0,3,3,62,1,0,5,0,0,52323,950.0,2888,0.012295081967213115
4678,20291735,365000,2,75,1,1,0,6,2,234,0,6,6,2,0,90459,1205.0,3323,0.02666666666666667
4679,20291719,335000,2,90,1,0,0,3,2,730,0,6,6,2,0,90459,1205.0,3323,0.022222222222222223
4680,20291711,339000,3,100,0,1,0,3,2,400,1,0,0,0,0,62123,950.0,2546,0.03
4681,20291696,245000,3,131,1,1,0,1,2,433,1,0,7,1,0,7887,759.0,1985,0.022900763358778626
4682,20291690,195000,2,70,1,1,0,5,0,44,0,3,3,0,0,98189,1000.0,2577,0.02857142857142857
4683,20291547,299000,3,93,0,1,0,1,0,306,0,3,3,0,0,98189,1000.0,2577,0.03225806451612903
4684,20291546,335000,3,95,0,1,1,1,0,306,0,7,3,0,0,98189,1000.0,2577,0.031578947368421054
4685,20291545,305000,3,93,0,1,0,1,0,306,0,3,3,0,0,98189,1000.0,2577,0.03225806451612903
4686,20291385,350000,4,315,1,1,0,1,3,722,1,2,2,0,0,51731,1013.0,2841,0.012698412698412698
4687,20291366,390000,2,113,1,1,0,1,2,761,0,3,6,2,0,90459,1205.0,3323,0.017699115044247787
4688,20291356,275000,1,101,1,0,1,6,2,219,0,3,9,1,0,21155,1013.0,2729,0.009900990099009901
4689,20291355,315000,2,80,1,1,0,6,2,219,0,3,9,1,0,21155,1013.0,2729,0.025
4690,20291354,109000,3,206,1,0,0,5,2,352,1,0,10,1,0,34715,759.0,1949,0.014563106796116505
4691,20291353,239000,4,197,0,0,1,5,2,352,1,0,10,1,0,34715,759.0,1949,0.02030456852791878
4692,20291352,479000,3,221,0,0,0,1,2,5,1,0,5,0,0,52323,950.0,2888,0.013574660633484163
4693,20291349,185000,1,55,0,1,0,5,2,364,0,3,6,2,0,90459,1205.0,3323,0.01818181818181818
4694,20291347,475000,3,153,0,1,1,1,3,544,1,0,5,0,0,52323,950.0,2888,0.0196078431372549
4695,20291346,230000,2,128,1,1,0,1,2,66,1,0,0,0,0,62123,950.0,2546,0.015625
4696,20291340,259000,2,100,1,0,0,1,2,224,0,3,3,0,0,98189,1000.0,2577,0.02
4697,20291339,550000,4,195,1,1,1,1,4,697,1,0,2,0,0,51731,1013.0,2841,0.020512820512820513
4698,20291338,550000,4,195,1,1,1,1,4,697,1,0,2,0,0,51731,1013.0,2841,0.020512820512820513
4699,20291337,398000,4,157,1,1,0,1,2,787,1,0,2,0,0,51731,1013.0,2841,0.025477707006369428
4700,20291336,155000,2,113,1,0,0,4,2,2,1,0,4,0,0,31766,,2193,0.017699115044247787
4701,20291331,629000,4,200,1,1,1,2,3,430,1,0,2,0,0,51731,1013.0,2841,0.02
4702,20291328,300000,3,130,1,0,0,5,0,224,1,0,3,0,0,98189,1000.0,2577,0.023076923076923078
4703,20291327,199000,4,146,0,1,1,4,2,544,1,0,5,0,0,52323,950.0,2888,0.0273972602739726
4704,20291318,450000,3,209,1,1,1,1,4,503,1,0,0,0,0,62123,950.0,2546,0.014354066985645933
4705,20291317,415000,3,167,1,1,1,3,3,66,1,0,0,0,0,62123,950.0,2546,0.017964071856287425
4706,20291312,695000,3,385,1,1,1,1,4,66,1,1,0,0,0,62123,950.0,2546,0.007792207792207792
4707,20291281,499000,5,232,1,1,0,1,2,472,1,0,10,1,0,34715,759.0,1949,0.021551724137931036
4708,20291279,189000,0,45,0,0,0,3,0,44,0,5,3,0,0,98189,1000.0,2577,0.0
4709,20291277,270000,4,320,0,0,0,4,3,744,1,2,7,1,0,7887,759.0,1985,0.0125
4710,20291275,299000,2,120,1,1,0,1,2,178,1,0,3,0,0,98189,1000.0,2577,0.016666666666666666
4711,20291273,548000,3,386,1,1,0,1,4,487,1,2,2,0,0,51731,1013.0,2841,0.007772020725388601
4712,20291272,325000,3,140,0,1,0,6,3,170,1,0,9,1,0,21155,1013.0,2729,0.02142857142857143
4713,20291271,675000,4,204,0,1,1,3,3,368,1,11,6,2,0,90459,1205.0,3323,0.0196078431372549
4714,20291174,219000,2,96,0,1,0,1,3,793,0,3,3,0,0,98189,1000.0,2577,0.020833333333333332
4715,20291165,245000,2,90,1,1,0,2,2,682,0,3,2,0,0,51731,1013.0,2841,0.022222222222222223
4716,20290956,535000,5,187,0,0,0,1,0,594,1,1,2,0,0,51731,1013.0,2841,0.026737967914438502
4717,20290952,255000,2,123,1,1,0,2,0,130,0,6,3,0,0,98189,1000.0,2577,0.016260162601626018
4718,20290950,498000,3,152,1,1,0,2,0,130,1,0,3,0,0,98189,1000.0,2577,0.019736842105263157
4719,20290949,334000,2,93,1,0,0,2,0,149,0,3,3,0,0,98189,1000.0,2577,0.021505376344086023
4720,20290947,240000,2,106,1,0,0,2,0,540,0,3,3,0,0,98189,1000.0,2577,0.018867924528301886
4721,20290944,548000,5,272,1,1,0,2,0,441,1,0,3,0,0,98189,1000.0,2577,0.01838235294117647
4722,20290942,235000,1,50,1,0,0,1,0,400,0,3,0,0,0,62123,950.0,2546,0.02
4723,20290927,425000,1,110,0,0,0,5,0,400,1,0,0,0,0,62123,950.0,2546,0.00909090909090909
4724,20290912,389000,3,156,0,1,0,1,4,164,1,0,0,0,0,62123,950.0,2546,0.019230769230769232
4725,20290857,990000,4,496,0,0,0,1,0,62,1,0,5,0,0,52323,950.0,2888,0.008064516129032258
4726,20290854,240000,1,65,1,0,0,3,2,516,0,3,6,2,0,90459,1205.0,3323,0.015384615384615385
4727,20290853,280000,1,72,1,0,0,3,2,516,0,3,6,2,0,90459,1205.0,3323,0.013888888888888888
4728,20290850,130000,2,123,0,0,0,2,0,80,1,0,5,0,0,52323,950.0,2888,0.016260162601626018
4729,20290849,275000,2,106,0,1,0,2,0,538,0,3,5,0,1,52323,950.0,2888,0.018867924528301886
4730,20290848,325000,2,110,0,1,0,1,0,538,0,3,5,0,1,52323,950.0,2888,0.01818181818181818
4731,20290845,493000,2,90,0,1,0,1,0,538,0,3,5,0,1,52323,950.0,2888,0.022222222222222223
4732,20290844,272500,2,76,0,0,0,1,0,538,0,3,5,0,1,52323,950.0,2888,0.02631578947368421
4733,20290843,280000,3,126,0,1,0,1,0,650,0,3,5,0,1,52323,950.0,2888,0.023809523809523808
4734,20290838,330000,2,101,1,1,0,3,2,516,0,3,6,2,0,90459,1205.0,3323,0.019801980198019802
4735,20290837,385000,3,126,1,1,0,3,2,516,0,3,6,2,0,90459,1205.0,3323,0.023809523809523808
4736,20290836,430000,3,123,1,1,0,1,0,32,0,3,6,2,0,90459,1205.0,3323,0.024390243902439025
4737,20290835,289000,2,121,1,1,0,2,0,44,0,3,3,0,0,98189,1000.0,2577,0.01652892561983471
4738,20290834,431768,3,162,0,0,0,1,4,474,1,0,0,0,0,62123,950.0,2546,0.018518518518518517
4739,20290829,545000,2,143,0,1,0,1,0,649,0,3,0,0,0,62123,950.0,2546,0.013986013986013986
4740,20290828,310000,3,161,0,0,0,4,0,776,1,0,0,0,0,62123,950.0,2546,0.018633540372670808
4741,20290827,459000,3,200,0,0,0,6,0,649,1,0,0,0,0,62123,950.0,2546,0.015
4742,20290826,249500,3,116,0,0,0,4,0,185,1,0,4,0,0,31766,,2193,0.02586206896551724
4743,20290824,371800,3,145,0,1,0,1,0,5,1,0,5,0,0,52323,950.0,2888,0.020689655172413793
4744,20290823,368100,3,143,0,1,0,1,0,5,1,0,5,0,0,52323,950.0,2888,0.02097902097902098
4745,20290821,376500,3,154,0,1,0,1,0,5,1,0,5,0,0,52323,950.0,2888,0.01948051948051948
4746,20290772,345000,3,173,0,1,0,1,0,299,1,0,5,0,0,52323,950.0,2888,0.017341040462427744
