,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded
5912,20266336,149000,2,79,1,1,0,6,2,254,0,3,1,1
5913,20266252,199000,1,30,1,0,1,1,2,400,0,3,0,0
5914,20266231,720000,4,215,1,0,0,3,4,710,1,1,3,0
5915,20266155,595000,5,250,1,1,1,5,2,574,0,10,2,0
5916,20266145,439000,4,356,0,1,1,1,4,663,1,0,5,0
5917,20266113,549000,4,187,1,1,1,1,3,781,1,0,9,1
5918,20266109,218000,1,70,1,1,0,1,2,682,0,3,2,0
5919,20266098,310000,2,109,1,1,0,4,2,772,0,3,6,2
5920,20266096,259000,3,198,1,1,0,1,2,296,1,0,0,0
5921,20265991,299000,2,177,1,1,1,5,2,805,1,11,0,0
5922,20265892,155000,2,75,1,1,0,6,4,85,1,0,10,1
5923,20265842,199000,6,354,1,1,1,1,3,378,1,0,7,1
5924,20265818,199000,4,167,0,1,0,1,2,20,1,0,8,1
5925,20265781,365000,2,120,1,1,0,6,2,306,0,3,3,0
5926,20265778,725000,2,125,1,1,0,2,2,44,0,3,3,0
5927,20265698,515000,3,137,1,1,0,1,2,782,0,6,6,2
5928,20265681,240000,3,150,0,0,0,4,0,303,1,0,0,0
5929,20265676,395000,4,200,0,1,1,5,4,160,1,0,10,1
5930,20265656,99000,2,56,1,1,0,3,2,140,0,6,10,1
5931,20265644,239000,2,92,1,1,0,1,2,407,0,3,0,0
5932,20265636,149000,2,82,0,1,0,1,0,203,0,3,3,0
5933,20265626,249000,3,160,0,1,1,6,2,85,1,0,10,1
5934,20265600,185000,2,112,1,1,0,5,2,673,1,0,10,1
5935,20265596,158000,1,88,1,0,0,5,2,480,0,7,3,0
5936,20265578,280000,2,90,1,1,0,2,2,629,0,6,9,1
5937,20265570,635000,4,210,0,1,0,2,4,612,1,1,2,0
5938,20265543,139000,4,150,0,1,0,5,2,403,1,0,0,0
5939,20265487,385000,1,68,1,0,0,3,2,761,0,3,6,2
5940,20265483,295000,2,84,0,0,0,5,2,459,0,3,5,0
5941,20265428,272000,2,211,1,1,0,1,2,637,0,3,3,0
5942,20265348,89000,2,115,0,1,0,5,2,60,1,0,1,1
5943,20265335,125000,2,190,0,0,0,2,3,489,1,11,7,1
5944,20265303,259000,5,150,1,1,0,1,2,131,1,0,8,1
5945,20265267,110000,1,35,1,0,0,6,2,44,1,2,3,0
5946,20265235,225000,2,95,0,1,0,2,2,375,0,6,10,1
5947,20265194,295000,2,98,0,0,0,1,0,332,0,3,0,0
5948,20265178,345000,4,100,0,0,0,1,0,400,1,0,0,0
5949,20265177,285000,2,95,0,0,0,1,0,800,0,3,0,0
5950,20265172,329000,2,137,1,1,0,3,0,332,0,3,0,0
5951,20265120,395000,4,185,1,1,1,1,2,160,1,0,10,1
5952,20265115,410000,2,100,1,1,0,3,3,701,0,3,9,1
5953,20265079,350000,1,59,0,0,0,3,0,400,0,3,0,0
5954,20265068,210000,2,99,1,1,0,1,0,291,0,3,5,0
5955,20264964,390000,0,95,1,0,0,1,0,226,0,3,5,0
5956,20264956,220000,3,144,0,0,1,2,2,210,1,0,2,0
5957,20264949,398000,3,135,1,1,1,6,0,178,1,0,3,0
5958,20264934,439000,4,230,0,1,1,1,3,514,1,0,10,1
5959,20264851,180000,1,76,0,0,0,1,2,32,0,3,6,2
5960,20264734,370000,3,158,1,0,0,1,0,63,1,0,0,0
5961,20264723,325000,4,195,0,1,0,1,4,222,1,2,0,0
5962,20264722,649000,4,338,0,1,0,2,4,164,1,2,0,0
5963,20264687,399000,4,194,0,0,0,1,0,513,1,0,5,0
5964,20264614,149500,3,101,1,1,1,1,4,379,1,0,1,1
5965,20264613,157500,4,115,1,1,1,1,2,365,1,0,1,1
5966,20264602,499000,3,200,0,1,0,1,0,234,0,3,6,2
5967,20264585,239000,2,101,0,0,0,4,3,306,0,7,3,0
5968,20264551,389000,3,146,0,0,1,2,2,577,1,0,3,0
5969,20264505,269000,0,785,0,0,1,7,2,212,1,2,1,1
5970,20264490,324000,3,128,1,1,1,3,4,562,1,0,5,0
5971,20264487,149000,0,36,1,0,0,6,1,44,0,5,3,0
5972,20264449,650000,4,158,1,1,1,4,3,701,1,0,9,1
5973,20264366,489000,4,220,1,0,0,1,4,663,1,1,5,0
5974,20264359,199000,2,85,1,1,0,1,0,46,0,3,0,0
5975,20264159,395315,3,155,1,0,0,1,0,664,1,0,5,0
5976,20264154,450000,3,145,0,0,1,1,0,400,1,0,0,0
5977,20264153,169000,2,77,0,1,0,1,0,663,0,3,5,0
5978,20264134,375000,1,75,0,1,0,1,0,327,0,3,2,0
5979,20264131,645000,5,584,1,1,0,1,0,597,1,1,0,0
5980,20264123,985000,0,143,1,0,0,3,0,473,0,8,5,0
5981,20264101,165000,3,154,1,0,0,4,0,127,1,0,5,0
5982,20264098,219500,2,78,1,0,0,1,0,127,0,3,5,0
5983,20264026,295000,4,190,0,1,1,3,2,329,1,0,1,1
5984,20263944,365000,2,92,1,1,0,3,2,400,0,3,0,0
5985,20263931,250000,2,74,1,1,0,5,2,761,0,3,6,2
5986,20263915,535000,1,283,0,1,1,2,2,640,0,10,6,2
5987,20263811,265000,3,123,1,1,0,1,4,730,0,3,6,2
5988,20263792,315000,4,180,1,0,1,3,2,518,1,0,10,1
5989,20262973,275000,2,97,0,0,0,3,3,44,0,3,3,0
5990,20262929,345000,2,89,1,1,0,3,3,368,0,3,6,2
5991,20262851,545000,2,123,0,1,0,3,0,761,0,3,6,2
5992,20262769,860000,3,197,0,1,0,3,2,412,0,8,10,1
5993,20262753,225000,2,102,1,1,0,1,2,2,0,3,4,0
5994,20262229,325000,4,199,0,0,0,2,2,564,1,0,7,1
5995,20261858,299000,3,123,0,0,0,4,0,780,1,0,0,0
5996,20261853,135000,2,140,0,0,0,4,0,429,1,0,5,0
5997,20261783,364000,3,155,1,1,0,2,0,333,1,0,5,0
5998,20261762,419000,3,161,1,1,0,1,0,292,1,0,0,0
5999,20261722,150000,1,50,1,1,0,6,2,131,0,3,8,1
6000,20261700,499000,2,138,0,1,0,1,0,7,0,3,3,0
6001,20261687,478000,7,323,0,0,0,1,0,617,1,1,5,0
6002,20261637,369000,3,233,1,1,0,1,0,218,1,0,5,0
6003,20261605,533379,3,123,0,0,0,2,0,324,1,0,0,0
6004,20261600,295000,3,220,0,0,0,1,0,741,1,0,0,0
6005,20261598,420000,3,150,1,0,1,1,0,522,1,0,3,0
6006,20261579,235000,3,165,1,1,0,5,3,138,1,0,5,0
6007,20261577,995000,6,561,0,1,0,1,0,123,1,1,0,0
6008,20261576,995000,6,561,0,1,0,1,0,732,1,1,0,0
6009,20261499,699000,2,102,1,1,0,1,2,535,0,3,5,0
6010,20261463,315000,1,57,0,0,0,1,2,325,0,3,5,0
6011,20261414,329000,4,252,1,1,0,5,2,704,1,0,0,0
6012,20261360,349700,1,95,0,0,0,1,2,609,1,2,3,0
6013,20261315,599000,4,200,1,1,1,4,4,552,1,1,6,2
6014,20261269,399850,5,354,0,0,0,1,4,508,1,0,0,0
6015,20261264,345000,6,171,1,0,1,1,4,645,1,0,1,1
6016,20261251,299000,1,63,1,1,1,1,0,719,0,7,6,2
6017,20261206,275000,6,320,0,1,0,2,2,628,0,10,1,1
6018,20261205,275000,6,320,0,1,0,2,2,628,1,0,1,1
6019,20261204,335000,1,58,1,0,0,3,2,234,0,3,6,2
6020,20261200,335000,1,53,1,0,0,3,2,234,0,3,6,2
6021,20261130,249000,2,136,1,1,0,1,0,779,0,3,5,0
6022,20261102,339000,0,38,0,0,0,1,2,535,0,5,5,0
6023,20261101,395000,1,73,0,0,0,5,2,535,0,3,5,0
6024,20260997,189000,3,150,1,1,0,2,2,357,1,0,0,0
6025,20260920,195000,3,145,0,1,0,1,3,411,1,0,1,1
6026,20260861,379000,3,138,1,1,0,5,2,400,0,10,0,0
6027,20260853,365000,3,151,0,1,0,2,0,594,0,3,2,0
6028,20260840,245000,3,129,1,1,0,1,2,383,1,0,10,1
6029,20260831,132000,0,31,1,0,0,1,2,44,0,5,3,0
6030,20260803,229000,5,147,0,1,0,1,0,584,1,0,5,0
6031,20260785,299000,3,128,1,0,0,1,2,516,0,3,6,2
6032,20260616,399000,4,150,0,1,0,4,2,738,1,11,6,2
6033,20260583,185000,3,217,0,1,0,4,0,412,1,2,10,1
6034,20260578,365000,3,199,1,0,0,5,2,560,1,0,2,0
6035,20260554,189500,1,70,1,1,0,1,2,85,1,0,10,1
6036,20260535,849000,3,109,1,1,0,3,2,535,0,3,5,0
6037,20260465,205000,3,204,0,0,1,7,0,474,1,0,0,0
6038,20260459,995000,3,158,0,1,0,2,4,198,0,8,9,1
6039,20260458,895000,3,148,0,1,0,2,0,198,0,8,9,1
6040,20260457,560000,3,123,0,1,0,2,4,198,0,3,9,1
6041,20260456,465000,2,93,0,1,0,2,4,198,0,3,9,1
6042,20260387,695000,4,357,1,0,1,2,3,306,1,4,3,0
6043,20260386,695000,4,357,1,0,1,2,3,306,1,2,3,0
6044,20260385,379000,4,186,1,0,1,1,2,306,1,4,3,0
6045,20260384,379000,4,186,1,0,1,1,2,306,1,0,3,0
6046,20260367,319000,3,107,1,1,0,2,4,625,0,3,3,0
6047,20260335,595000,3,155,1,1,0,6,3,737,0,3,6,2
6048,20260333,550000,6,287,1,0,1,1,2,737,0,10,6,2
6049,20260332,550000,7,287,1,0,1,1,2,737,1,0,6,2
6050,20260320,165000,2,106,1,0,0,1,2,286,0,3,0,0
6051,20260306,185000,5,156,1,0,0,1,2,79,1,0,8,1
6052,20260296,295000,3,72,0,1,0,2,0,538,0,3,5,0
6053,20260272,280000,3,111,0,1,1,1,3,31,0,6,8,1
6054,20260260,172000,1,50,0,1,0,2,2,296,0,3,0,0
6055,20260120,475000,4,270,1,1,0,3,3,47,1,0,0,0
6056,20260119,215000,1,100,1,1,0,3,2,403,1,0,0,0
6057,20260112,270000,2,125,1,1,0,4,2,505,1,0,2,0
6058,20260079,320000,2,86,1,1,0,3,2,750,0,3,2,0
6059,20260061,270000,3,200,0,1,0,2,4,110,1,0,1,1
6060,20259952,265000,2,83,1,1,0,3,2,738,0,3,6,2
6061,20259939,549000,5,322,1,1,1,1,0,639,1,0,10,1
6062,20259891,185000,4,150,1,1,1,5,2,263,1,0,10,1
6063,20259790,159000,2,75,1,1,0,4,2,735,0,3,6,2
6064,20259757,159000,0,123,0,1,0,4,4,649,1,0,0,0
6065,20259746,205000,0,36,1,1,0,1,4,761,0,5,6,2
6066,20259707,395000,3,208,0,1,0,5,4,467,1,0,2,0
6067,20259679,170000,2,95,1,1,0,4,2,673,0,7,10,1
6068,20259518,399000,2,120,1,1,0,1,2,356,0,3,1,1
6069,20259489,206000,0,36,1,1,0,3,2,368,0,5,6,2
6070,20259486,135000,2,111,1,0,0,1,3,142,1,0,10,1
6071,20259484,175000,1,52,1,0,0,3,0,412,0,5,10,1
6072,20259209,395000,3,214,0,0,1,2,2,166,1,0,0,0
6073,20259152,235000,2,90,0,1,0,1,2,516,0,3,6,2
6074,20259139,896000,4,464,1,1,1,1,4,201,1,0,2,0
6075,20259138,398000,3,119,1,1,1,1,2,609,1,0,3,0
6076,20259129,739000,3,90,1,1,0,3,0,535,0,3,5,0
6077,20259053,340000,5,208,1,1,1,5,4,496,1,0,8,1
6078,20259029,399000,4,167,0,0,0,4,4,588,1,0,5,0
6079,20259004,850000,5,250,1,1,1,4,2,772,1,0,6,2
6080,20258980,995000,5,265,1,1,1,5,3,672,1,0,6,2
6081,20258977,165000,4,134,0,1,0,4,2,447,1,0,5,0
6082,20258974,199000,3,275,1,1,1,5,2,316,1,0,10,1
6083,20258971,312000,2,105,1,1,0,3,3,240,0,3,3,0
6084,20258941,650000,2,255,1,1,1,1,4,552,1,2,6,2
6085,20258927,189900,2,85,1,1,0,3,2,615,0,3,3,0
6086,20258906,215000,1,123,0,0,1,5,2,516,0,3,6,2
6087,20258896,269000,3,130,1,1,0,6,2,93,1,0,8,1
6088,20258893,199000,3,150,1,1,1,4,4,142,1,0,10,1
6089,20258891,93500,1,30,1,1,0,1,2,79,0,5,8,1
6090,20258888,220000,4,156,0,1,1,1,2,472,1,0,10,1
6091,20258763,380522,3,148,0,0,0,1,2,578,1,0,3,0
6092,20258722,549000,2,129,0,1,0,1,0,44,0,3,3,0
6093,20258704,345000,2,103,1,1,0,1,0,400,0,3,0,0
6094,20258699,398000,1,92,1,0,0,6,0,400,0,3,0,0
6095,20258698,385000,2,99,0,0,0,1,0,400,0,3,0,0
6096,20258636,495000,3,189,0,1,0,1,0,44,1,0,3,0
6097,20258608,395000,3,161,0,0,1,1,0,608,1,0,2,0
6098,20258607,391000,3,149,0,0,1,1,0,608,1,0,2,0
6099,20258606,386000,3,149,0,0,1,1,0,608,1,0,2,0
6100,20258568,445000,3,180,0,1,0,3,3,296,1,0,0,0
6101,20258554,179500,0,123,1,1,0,1,0,538,0,5,5,0
6102,20258550,269000,3,123,1,0,0,1,0,728,1,0,5,0
6103,20258522,443900,3,175,0,1,0,1,0,617,1,0,5,0
6104,20258517,419000,2,155,0,1,0,1,2,400,0,3,0,0
6105,20258499,269000,2,91,1,1,0,6,0,663,0,3,5,0
6106,20258489,789000,3,265,1,0,1,1,4,224,1,1,3,0
6107,20258477,160000,1,47,0,0,0,1,0,180,0,3,5,0
6108,20258471,315000,2,82,0,1,0,2,0,663,0,3,5,0
6109,20258469,275000,2,73,0,1,0,2,0,226,0,3,5,0
6110,20258442,395000,4,165,0,1,0,1,0,14,1,0,5,0
6111,20258380,249000,2,79,1,1,0,3,2,235,0,7,0,0
6112,20258342,189000,3,78,1,0,0,1,2,306,0,3,3,0
6113,20258288,298000,2,95,0,0,0,3,2,400,0,3,0,0
6114,20258276,517500,3,124,1,1,0,3,0,772,0,3,6,2
6115,20258255,219000,1,70,1,1,1,3,2,203,0,3,3,0
6116,20258254,149000,2,184,1,1,1,2,2,390,0,3,2,0
6117,20258252,149000,2,184,1,1,1,2,2,390,1,0,2,0
6118,20258213,134000,3,89,1,1,0,5,2,212,1,0,1,1
6119,20258153,260000,1,40,1,1,0,2,3,234,0,5,6,2
6120,20258132,499000,2,91,1,1,0,2,2,346,0,3,6,2
6121,20258123,810000,3,137,1,1,0,2,2,346,0,3,6,2
6122,20258119,380000,1,61,1,1,1,2,2,346,0,3,6,2
6123,20258117,780000,2,155,1,1,0,2,2,346,0,6,6,2
6124,20258109,345000,1,60,1,1,0,3,2,761,0,3,6,2
6125,20258084,240000,0,25,1,0,0,3,3,590,0,5,9,1
6126,20257956,349000,3,136,1,0,1,4,2,306,1,0,3,0
6127,20257903,575000,6,270,0,0,1,4,0,566,1,0,2,0
6128,20257893,259000,3,100,1,1,0,6,3,735,0,3,6,2
6129,20257887,199000,2,98,1,1,0,1,3,306,0,3,3,0
6130,20257885,215000,2,84,1,1,0,1,3,793,1,2,3,0
6131,20257882,199000,2,98,1,1,0,1,3,306,1,2,3,0
6132,20257881,209000,2,88,1,1,0,1,2,203,0,3,3,0
6133,20257838,275000,4,148,0,0,1,4,4,432,1,0,7,1
6134,20257837,195000,2,65,1,0,0,1,2,54,0,3,7,1
6135,20257835,299000,4,168,1,0,0,1,2,54,0,3,7,1
6136,20257832,260000,4,247,1,1,0,1,3,494,1,2,7,1
6137,20257824,299000,3,129,1,1,0,4,4,57,1,0,7,1
6138,20257823,395000,4,131,1,0,1,1,2,54,0,10,7,1
6139,20257821,275000,2,65,1,1,0,1,3,54,0,3,7,1
6140,20257811,285000,4,324,1,1,0,1,3,260,1,0,7,1
6141,20257790,420000,3,144,0,1,0,1,2,232,1,0,5,0
6142,20257784,408000,2,107,1,1,0,3,2,145,0,3,3,0
6143,20257640,195000,0,38,0,0,1,3,0,180,0,7,5,0
6144,20257413,845000,5,426,1,1,1,3,4,592,1,1,1,1
6145,20257304,745000,4,318,0,1,0,3,2,793,1,0,3,0
6146,20257283,495000,5,222,0,1,0,3,4,447,1,1,5,0
6147,20257259,650000,4,262,1,1,1,1,4,571,1,0,9,1
6148,20257251,159000,2,91,0,0,0,2,2,142,0,3,10,1
6149,20257245,169900,2,80,1,1,0,1,3,472,0,3,10,1
6150,20257196,125000,0,38,0,1,0,5,0,180,0,5,5,0
6151,20257195,225000,2,73,0,1,0,3,0,180,0,6,5,0
6152,20257176,449000,2,107,1,1,0,1,2,234,0,3,6,2
6153,20257167,309000,1,70,1,1,0,1,2,740,0,3,6,2
6154,20257146,498500,3,367,0,1,0,3,4,80,1,1,5,0
6155,20257089,599000,2,228,1,1,0,1,3,234,0,8,6,2
6156,20257087,170000,3,140,0,1,1,4,2,84,1,0,10,1
6157,20257081,275000,1,75,1,1,0,3,2,735,0,3,6,2
6158,20257024,289000,2,132,1,1,0,2,4,756,1,0,5,0
6159,20256956,349000,3,211,0,0,0,1,4,597,1,0,0,0
6160,20256952,239000,3,100,0,1,0,1,3,799,1,0,0,0
6161,20256929,895000,4,296,1,1,1,4,3,743,1,0,6,2
6162,20256862,329500,3,101,1,1,0,3,2,670,0,3,3,0
6163,20256851,189000,2,84,1,1,0,1,2,286,0,3,0,0
6164,20256775,473000,3,185,0,1,1,2,2,521,1,0,2,0
6165,20256765,445000,2,76,1,1,0,3,2,650,0,3,5,0
6166,20256740,344000,2,99,1,1,0,2,2,540,0,3,3,0
6167,20256738,379000,3,111,1,1,1,2,2,540,0,7,3,0
6168,20256737,434000,2,118,1,1,0,2,2,540,0,3,3,0
6169,20256733,459000,2,126,1,1,0,2,2,540,0,3,3,0
6170,20256732,284000,1,84,1,1,0,2,2,540,0,3,3,0
6171,20256731,274000,1,74,1,1,0,2,2,540,0,8,3,0
6172,20256730,339000,2,92,1,1,1,2,2,540,0,7,3,0
6173,20256729,394000,3,118,1,1,1,2,2,540,0,7,3,0
6174,20256723,175000,2,125,0,0,0,4,2,31,1,0,8,1
6175,20256691,379000,3,111,1,1,1,2,2,540,0,7,3,0
6176,20256690,394000,3,118,1,1,1,2,2,540,0,7,3,0
6177,20256684,360000,5,181,1,0,0,1,2,552,1,0,6,2
6178,20256664,275000,2,70,1,1,0,5,2,740,0,3,6,2
6179,20256575,235000,1,44,1,1,0,6,2,663,0,8,5,0
6180,20256561,349000,3,211,0,1,0,2,4,41,1,0,10,1
6181,20256437,269000,3,146,0,0,1,5,3,600,1,0,5,0
6182,20256352,249000,2,100,1,1,0,5,2,502,0,3,3,0
6183,20256315,209000,3,101,1,1,0,5,4,161,0,3,8,1
6184,20256197,280000,2,239,1,1,0,1,2,228,0,10,10,1
6185,20256179,339000,3,105,1,0,0,2,2,391,1,0,6,2
6186,20256174,259000,2,94,1,1,0,3,2,391,0,3,6,2
6187,20256097,150000,0,48,0,0,0,2,2,536,0,5,6,2
6188,20256023,249500,1,123,1,0,0,1,0,400,0,3,0,0
6189,20256022,320000,1,123,1,1,0,1,0,400,0,3,0,0
6190,20256021,254500,1,123,1,1,0,1,0,400,0,3,0,0
6191,20255995,299500,1,123,1,1,0,1,0,400,0,3,0,0
6192,20255994,259500,1,123,1,1,0,1,0,400,0,3,0,0
6193,20255993,259500,1,123,1,1,0,1,0,400,0,3,0,0
6194,20255987,295000,2,158,1,1,1,3,3,46,0,6,0,0
6195,20255927,329000,3,134,0,0,0,4,0,149,1,0,3,0
6196,20255914,378000,2,134,0,1,0,2,0,358,1,0,0,0
6197,20255904,635000,3,160,1,1,0,1,0,779,0,3,5,0
6198,20255861,449000,1,80,1,1,0,1,0,400,0,3,0,0
6199,20255784,409890,3,142,0,0,0,1,3,608,1,0,2,0
6200,20255783,397820,3,142,0,0,0,1,3,608,1,0,2,0
6201,20255781,379000,3,134,0,0,0,1,2,720,1,0,3,0
6202,20255780,379000,3,134,0,0,0,1,2,720,1,0,3,0
6203,20255778,388966,3,131,0,0,0,1,2,720,1,0,3,0
6204,20255747,850000,6,422,0,0,0,4,0,46,1,0,0,0
6205,20255744,425000,0,237,0,1,0,1,0,424,1,0,0,0
6206,20255738,325000,2,106,0,1,0,3,0,445,0,3,0,0
6207,20255737,299000,3,120,0,1,0,2,0,400,1,0,0,0
6208,20255735,345000,4,152,0,1,0,4,0,401,1,0,0,0
6209,20255732,255000,4,120,0,0,1,5,0,663,1,0,5,0
6210,20255696,445000,2,105,0,0,0,6,0,400,0,3,0,0
6211,20255678,445000,3,130,1,1,0,1,0,479,0,3,2,0
6212,20255674,549000,4,174,1,1,0,1,0,661,1,0,5,0
6213,20255658,219000,1,69,0,1,0,3,2,756,0,3,5,0
6214,20255652,379000,2,101,1,1,0,5,2,535,0,3,5,0
6215,20255627,615000,2,155,1,1,1,3,2,516,0,6,6,2
6216,20255607,149000,1,58,1,0,0,1,2,437,0,3,1,1
6217,20255547,249000,3,122,1,0,0,4,3,225,1,0,3,0
6218,20255542,469000,3,153,1,1,0,4,4,225,1,0,3,0
6219,20255529,489000,2,140,0,1,0,1,2,224,0,3,3,0
6220,20255527,450000,8,440,0,0,0,4,2,225,1,0,3,0
6221,20255520,279000,2,91,1,1,0,6,2,224,0,3,3,0
6222,20255510,779000,6,253,1,1,1,1,4,710,1,1,3,0
6223,20255406,215000,3,95,1,1,0,3,2,704,1,0,0,0
6224,20255403,579000,2,547,0,1,0,4,3,719,0,3,6,2
6225,20255382,495000,2,126,1,1,0,1,2,44,0,6,3,0
6226,20255343,325000,1,64,1,1,0,2,3,368,0,3,6,2
6227,20255291,235000,2,94,0,1,0,1,0,0,0,3,0,0
6228,20255198,639000,4,265,1,1,0,3,4,611,1,0,3,0
6229,20255188,220000,3,122,1,0,0,3,2,437,0,3,1,1
6230,20254945,299000,2,80,1,1,0,3,2,407,0,3,0,0
6231,20254857,230000,2,76,0,1,1,1,3,394,0,3,8,1
6232,20254652,450000,5,261,1,1,1,5,4,629,1,0,9,1
6233,20254627,499000,5,199,1,1,1,2,2,670,1,0,3,0
6234,20254541,139000,1,49,0,1,0,5,2,738,0,3,6,2
6235,20254514,365000,3,90,1,1,0,6,2,672,0,3,6,2
6236,20254505,269000,2,110,1,1,0,6,2,211,1,0,0,0
6237,20254498,375000,4,282,1,1,0,1,4,721,1,4,0,0
6238,20254453,199000,3,145,1,1,1,1,2,631,1,0,10,1
6239,20254436,490000,3,155,0,1,1,3,4,334,1,0,10,1
6240,20254338,229000,2,97,0,0,0,3,2,356,0,3,1,1
6241,20254300,456000,5,184,0,0,0,3,4,137,1,0,8,1
6242,20254206,435000,3,126,1,1,0,2,2,759,0,3,3,0
6243,20254069,225000,2,110,0,1,0,2,0,622,0,3,10,1
6244,20254066,280000,3,95,1,1,0,2,2,400,1,0,0,0
6245,20254057,229000,1,108,0,0,0,3,3,606,0,3,0,0
6246,20254041,235000,2,86,1,1,0,1,2,400,0,3,0,0
6247,20254036,235000,2,86,1,1,0,1,2,604,0,3,0,0
6248,20254024,275000,1,86,1,1,0,4,2,761,0,3,6,2
6249,20253998,175000,1,67,1,1,0,1,4,32,0,3,6,2
6250,20253767,480000,7,414,1,1,0,5,0,349,1,0,5,0
6251,20253764,456000,5,184,0,0,0,3,4,137,1,0,8,1
6252,20253746,249000,2,48,1,1,0,1,0,650,0,3,5,0
6253,20253706,375000,3,93,0,1,0,1,0,479,0,3,2,0
6254,20253650,225000,7,200,0,1,1,4,0,528,1,0,5,0
6255,20253595,59500,3,68,0,1,0,1,4,74,1,0,8,1
6256,20253592,350000,3,150,0,0,0,4,0,682,1,0,2,0
6257,20253577,695000,4,357,1,0,1,2,3,306,1,0,3,0
6258,20253564,249000,2,75,1,1,0,3,2,62,0,3,5,0
6259,20253553,349000,3,111,0,1,0,1,0,585,0,3,5,0
6260,20253521,589000,6,324,1,1,0,1,0,165,1,0,5,0
6261,20253512,499000,5,206,1,0,0,4,0,226,1,0,5,0
6262,20253464,239000,4,149,1,0,0,3,2,79,1,0,8,1
6263,20253431,299000,1,45,1,1,1,3,2,364,0,5,6,2
6264,20253150,655000,4,217,0,1,0,5,4,442,1,1,2,0
6265,20253093,335000,3,104,0,1,0,6,0,663,0,3,5,0
6266,20253000,350000,2,104,0,1,0,1,2,719,0,3,6,2
6267,20252966,240000,5,160,0,1,0,5,4,40,1,0,8,1
6268,20252946,365000,3,188,1,0,1,3,2,793,1,0,3,0
6269,20252933,265000,0,150,1,1,0,1,2,150,1,2,0,0
6270,20252900,350000,2,116,1,1,1,1,2,768,0,10,10,1
6271,20252896,250000,3,140,0,1,0,1,2,730,0,3,6,2
6272,20252895,250000,3,140,0,1,0,1,2,719,0,3,6,2
6273,20252888,259000,7,319,1,1,1,5,2,422,1,0,7,1
6274,20252874,230000,2,78,0,1,0,2,2,787,0,3,2,0
6275,20252810,300000,1,50,1,1,0,1,4,140,1,0,10,1
6276,20252782,359000,3,120,1,1,1,6,3,682,1,0,2,0
6277,20252750,157500,5,196,0,0,0,4,3,164,1,0,0,0
6278,20252744,499000,2,235,0,0,0,4,2,234,1,2,6,2
6279,20252621,650000,3,221,1,1,0,3,0,609,0,3,3,0
6280,20252615,489000,4,195,1,1,1,5,2,640,1,0,6,2
6281,20252614,235000,2,80,1,1,0,5,2,640,0,3,6,2
6282,20252612,125000,0,30,1,0,0,1,2,640,0,5,6,2
6283,20252579,420000,3,170,0,0,0,1,0,473,1,0,5,0
6284,20252557,525000,2,89,1,1,0,1,0,291,0,3,5,0
6285,20252526,209000,2,92,0,1,0,4,3,697,0,3,2,0
6286,20252490,649000,4,387,1,1,0,2,0,803,1,1,4,0
6287,20252489,220000,2,171,0,1,0,2,0,399,1,0,4,0
6288,20252433,315000,2,89,0,0,0,4,0,234,0,3,6,2
6289,20252407,899000,0,350,1,0,0,1,2,346,1,2,6,2
6290,20252390,250000,3,185,0,0,0,1,3,325,1,0,5,0
6291,20252389,115000,0,45,1,0,0,5,2,325,0,5,5,0
6292,20252382,280000,2,84,1,1,0,1,2,740,0,3,6,2
6293,20252378,249000,4,132,0,0,0,4,2,727,1,0,0,0
6294,20252131,395000,4,217,1,1,0,1,2,552,1,0,6,2
6295,20252072,500000,4,185,1,1,1,2,4,131,1,1,8,1
6296,20252058,269000,1,71,1,1,0,1,0,682,0,3,2,0
6297,20252007,459000,3,145,1,1,0,1,4,532,1,0,2,0
6298,20252006,239000,3,140,1,1,0,4,2,2,1,0,4,0
6299,20251996,128000,1,18,1,0,0,3,2,44,0,3,3,0
6300,20251702,330000,2,92,0,0,0,3,0,234,0,3,6,2
6301,20251548,219000,1,65,1,1,0,1,2,671,0,3,2,0
6302,20251504,340000,2,123,0,1,0,2,2,719,0,3,6,2
6303,20251456,249000,2,123,1,1,0,1,2,286,0,3,0,0
6304,20251441,370000,2,85,1,1,0,1,2,740,0,3,6,2
6305,20251430,875000,4,270,1,1,1,3,3,761,1,1,6,2
6306,20251399,165000,3,117,0,1,0,4,2,164,1,0,0,0
6307,20251388,285000,2,82,0,1,0,1,2,740,0,3,6,2
6308,20251376,210000,2,69,1,1,0,1,2,738,0,3,6,2
6309,20251372,190000,3,110,1,1,1,1,2,365,1,0,1,1
6310,20251356,238000,3,84,0,1,0,5,0,663,0,3,5,0
6311,20251343,215000,2,74,0,1,0,3,0,180,0,3,5,0
6312,20251232,249500,3,106,1,0,0,3,2,306,0,3,3,0
6313,20251170,245000,2,82,1,1,0,1,0,631,0,3,10,1
6314,20251124,320000,2,91,1,0,0,1,3,793,0,3,3,0
6315,20251012,219000,3,130,1,1,0,1,3,630,1,0,1,1
6316,20250923,179000,2,109,1,1,0,1,0,5,1,0,5,0
6317,20250916,179000,1,66,0,1,0,2,0,226,0,3,5,0
6318,20250903,599000,6,404,1,1,1,1,2,412,1,0,10,1
6319,20250884,419000,2,143,1,1,0,3,4,489,1,0,7,1
6320,20250829,75000,1,43,1,1,0,1,0,228,0,3,10,1
